model_name,display_name,model_family,model_type,task,precision,compiled,compile_mode,gpu_name,gpu_mem_gb,batch_size,throughput_mean,pixels_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,params_M,macs_G,peak_memory_mb,tf32_enabled,input_channels,input_size,pytorch_version,cuda_version,timestamp
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,16384,37460.06,613745545,437.373,437.207,438.668,439.644,1.53,0.05,27932.7,False,12,128,2.7.1+cu126,12.6,2026-04-21T03:46:51
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,13998.26,229347462,292.608,292.586,292.817,292.894,4.22,0.15,13984.4,False,12,128,2.7.1+cu126,12.6,2026-04-21T03:47:44
regnety_004,RegNetY-400MF,RegNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,8192,11524.44,188816369,710.837,710.736,711.854,712.497,3.91,0.28,23647.0,False,12,128,2.7.1+cu126,12.6,2026-04-21T03:48:48
regnety_040,RegNetY-4GF,RegNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,1157.52,18964795,3538.602,3533.323,3552.215,3552.674,19.57,2.62,26932.5,False,12,128,2.7.1+cu126,12.6,2026-04-21T03:51:14
vit_tiny_patch16_224,ViT-Ti/16,ViT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,16384,10031.43,164354957,1633.267,1633.733,1639.983,1641.257,5.94,0.77,22732.5,False,12,128,2.7.1+cu126,12.6,2026-04-21T03:53:08
vit_small_patch16_224,ViT-S/16,ViT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,8192,3663.06,60015572,2236.382,2236.583,2238.983,2239.302,22.50,2.91,16356.0,False,12,128,2.7.1+cu126,12.6,2026-04-21T03:55:14
vit_base_patch16_224,ViT-B/16,ViT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,8192,992.05,16253802,8257.620,8261.981,8263.619,8263.838,87.47,11.34,26431.2,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:00:13
vit_large_patch16_224,ViT-L/16,ViT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,308.50,5054496,13277.064,13276.118,13281.501,13281.980,305.54,39.66,17538.3,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:08:50
deit3_small_patch16_224,DeiT3-S/16,DeiT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,8192,3584.15,58722702,2285.619,2284.655,2291.234,2296.111,22.51,2.91,16356.0,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:11:03
deit3_base_patch16_224,DeiT3-B/16,DeiT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,8192,981.41,16079490,8347.138,8349.615,8358.588,8359.389,87.49,11.34,26431.3,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:16:09
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,1749.39,28661980,2341.390,2342.624,2347.990,2348.319,27.54,4.11,26540.9,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:18:22
swin_small_patch4_window7_224,Swin-S,Swin,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,915.11,14993200,4475.953,4473.107,4485.748,4487.700,48.85,8.87,26626.6,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:22:07
swin_base_patch4_window7_224,Swin-B,Swin,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,2048,598.53,9806303,3421.721,3419.909,3431.183,3433.700,86.76,15.61,17442.3,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:25:22
swin_large_patch4_window7_224,Swin-L,Swin,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,2048,300.22,4918867,6821.577,6821.176,6827.691,6827.699,195.03,34.73,25602.4,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:30:37
beit_base_patch16_224,BEiT-B/16,BEiT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,8192,983.70,16116894,8327.766,8333.971,8353.257,8355.921,87.47,11.50,24795.8,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:35:44
beit_large_patch16_224,BEiT-L/16,BEiT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,116.00,1900491,35311.321,13418.860,55620.619,59371.887,305.58,40.08,16448.9,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:45:44
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,2335.46,38264234,438.457,438.170,440.618,442.562,24.24,2.94,21714.9,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:46:50
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,512,831.56,13624318,615.708,615.729,618.858,619.049,73.56,10.57,14936.3,False,12,128,2.7.1+cu126,12.6,2026-04-21T04:48:00
